	OPEN - AAA	CLOSE - AAA	VOLUME - AAA	High - AAA	Low - AAA	DIVIDEND - AAA	MARKET CAP - AAA	OPEN - BBB	CLOSE - BBB	VOLUME - BBB	High - BBB	Low - BBB	DIVIDEND - BBB	MARKET CAP - BBB	OPEN - CCC	CLOSE - CCC	VOLUME - CCC	High - CCC	Low - CCC	DIVIDEND - CCC	MARKET CAP - CCC	OPEN - DDD	CLOSE - DDD	VOLUME - DDD	High - DDD	Low - DDD	DIVIDEND - DDD	MARKET CAP - DDD	OPEN - EEE	CLOSE - EEE	VOLUME - EEE	High - EEE	Low - EEE	DIVIDEND - EEE	MARKET CAP - EEE	OPEN - FFF	CLOSE - FFF	VOLUME - FFF	High - FFF	Low - FFF	DIVIDEND - FFF	MARKET CAP - FFF
04.01.2025	206,3333377	212,6473727	223293,9935	214,7703229	205,765457			34,52011356	34,02177664	129571,7929	35,23886311	33,83468101			275,0075029	282,908219	145292,9205	286,438848	269,7943455			188,8905203	195,7496224	221345,7617	198,3813989	186,0466986			216,8819674	221,277679	188132,1009	230,2999486	202,3825568			1,054433261	1,061233254	139775,2422	1,103914953	1,048774129		
05.01.2025	211,5214329	212,5753525	203371,4121	219,2413456	209,7653952			34,76072371	33,86131481	136357,2809	36,27876913	33,24439807			291,0562991	305,3893752	148477,3985	309,5034179	280,9909437			188,5282408	192,960087	460384,2824	194,5283469	188,1907247			218,5733577	225,6120694	134702,3689	233,0935931	210,9468667			1,043602672	1,076548034	152263,6	1,122821275	1,000409429		
08.01.2025	214,1769402	214,3113434	191067,2957	214,4459851	211,0923621			33,3786377	32,13517881	112883,2924	35,16446628	31,26967232			280,8995029	288,581259	135349,2458	291,6864058	276,3815352			190,6396788	215,3981097	127372,3335	228,4861545	187,9596584			220,8312387	239,2506191	107946,0264	246,2138793	218,7906021			1,00629524	1,000989355	160627,807	1,040437521	0,971780687		
09.01.2025	215,9461226	222,0175116	218839,8223	225,0247422	212,8246062			32,33105902	32,47737421	119147,7414	32,50904385	31,73221934			298,5529963	304,1535795	128089,022	314,3732125	291,6178677			229,3489483	232,8955319	351563,354	246,7436718	222,7390013			231,6607821	248,6236967	167033,6365	251,766519	231,2613562			0,967246884	0,956276861	141246,5594	0,990790696	0,947488005		
10.01.2025	219,7908462	220,7289681	167815,129	223,4151503	218,1413327			32,5024482	33,6158885	133472,4373	33,80116749	31,69639981			302,777895	312,3210208	109031,4758	326,3388155	298,9150139			226,3639652	237,6925747	290220,2636	246,4443866	226,2735968			246,6149597	241,9040559	167985,6967	246,7569811	240,9857426			0,971619127	0,989574856	150421,0335	1,002123948	0,946681382		
11.01.2025	217,801077	221,3429477	181825,7207	224,1337879	208,8152344			33,23592719	32,80395682	116164,0537	33,28532538	32,29987901			311,8134269	306,1944753	154223,5889	318,2469879	302,7094619			234,2294998	240,5275919	242069,449	243,6037331	230,3474794			235,1728498	221,8789375	147367,6121	236,4942932	219,4858088			1,026276726	1,048247382	135109,2294	1,079764377	0,991236146		
12.01.2025	217,4695383	212,6874969	222352,4225	221,8055475	204,6192319			31,27758715	32,99872779	106321,2962	33,2540556	30,65379378			301,1669816	289,5025004	114785,1842	302,022608	280,4401315			235,1208019	230,4998121	313072,4735	235,5237265	229,0373629			213,586754	192,1632129	101815,954	219,8023928	187,5590962			1,091601076	1,116911304	190894,4318	1,157416281	1,042436768		
13.01.2025	212,6904575	214,4929762	174566,1892	217,6952547	206,6327427			34,01470877	34,52035452	102410,8461	35,50781472	33,39201252			295,0739425	313,3627804	108980,9298	314,8811087	280,9839197			236,2568083	230,2494209	280125,7368	245,4322699	227,413242			182,0954529	179,525984	134867,8867	185,5170962	178,7110987			1,090098038	1,119099122	166366,7518	1,170138107	1,069343029		
14.01.2025	208,5123066	206,3190837	222023,8124	209,707925	202,7587149			34,65316963	34,89087784	128644,1859	36,20862286	34,03510063			312,3633111	302,6312583	140206,5762	313,1790806	277,6453286			227,0017834	185,3474038	492324,7724	233,3489202	175,2987721			179,8726455	182,6671451	148712,0867	184,3892863	175,9647269			0,989692568	0,997342666	150064,2294	1,000649014	0,972713273		
16.01.2025	199,9105192	205,5005993	195953,7077	206,6120126	197,2054981			34,76846419	34,72612356	104377,5215	36,04442558	33,98411321			294,2743566	285,2359237	120428,0943	298,1376092	277,7387033			171,5549639	171,2891028	249663,8128	178,5081821	168,2818175			184,6244144	184,0638925	177294,5585	185,381462	178,6143155			0,998859172	1,02353219	154979,9804	1,036793791	0,970528849		
17.01.2025	201,4318759	205,7290487	193537,7493	208,4578637	197,8155681			35,08557532	34,9680452	154344,4356	35,15159779	34,83781422			281,3506115	275,9438451	175288,5618	288,2727644	261,7100446			154,3237504	149,863221	160740,3193	159,1365075	142,4650698			181,4303199	173,3651181	177542,8133	183,4678917	169,1357242			1,031248311	1,017693971	141181,2924	1,072380751	0,989518196		
18.01.2025	209,5239596	208,4920012	197790,4331	214,5403046	200,0471111			34,97533695	33,48503762	116010,4806	35,1335781	33,30375296			281,7760646	282,7664054	123239,8511	285,802298	274,3594685			158,6469849	153,0990384	138939,7891	160,5336507	149,9331053			167,2829868	166,2119316	143622,7364	169,1409169	163,3735138			1,010189767	1,013750389	192005,9202	1,043341481	0,987062488		
19.01.2025	206,2959812	205,3781414	214334,7947	208,6711087	199,4857813			32,22664606	31,14865007	114047,2474	32,74488977	30,71618491			271,9393683	262,5543273	109561,1637	274,0357788	252,7055899			149,4908554	145,5528886	353450,1566	152,2949305	143,7715922			166,2687588	152,3154176	174209,7707	168,5999343	149,0723513			1,22129332	1,255573143	199169,397	1,263223614	1,201405661		
20.01.2025	198,1777566	199,5380186	211797,0429	201,4668164	191,9397331			30,84531826	30,99043801	125907,7796	31,32666698	29,99468626			260,369958	266,1491387	110867,9101	266,9158699	252,5937659			144,9501649	138,5567566	258188,9789	148,5687236	138,1567694			151,4340032	159,3148829	138464,7962	164,2565635	148,3826082			1,213478657	1,244947861	169823,8934	1,248522725	1,132717488		
21.01.2025	203,0201487	211,3131967	198258,1015	213,3630652	190,85967			31,21013686	30,59066152	98057,30795	31,96592525	29,960349			258,5382435	254,9126067	200254,5726	271,7163087	253,0058371			136,0754193	136,2840503	276214,7487	137,6525884	134,2334484			161,8788451	161,8381316	174926,2501	164,2330239	161,7983042			1,307438728	1,304997571	181220,6784	1,322739597	1,283864286		
23.01.2025	211,7438353	208,3876209	220645,5338	214,7794955	205,6961352			30,02839798	30,90016551	124197,2024	31,65505565	29,5749078			246,6776691	262,5139545	98323,79691	271,1776534	244,8282197			134,0635756	139,8786787	392933,4455	141,7750023	133,4793029			154,4988651	154,5822035	142179,2758	155,6276522	147,4988185			1,363239769	1,381392656	165899,044	1,381620927	1,34736194		
24.01.2025	206,4777201	204,2034018	188745,1049	214,3591421	196,417551			30,07709137	30,23936665	121004,5328	30,41506618	29,73299978			264,8941887	280,2952978	88658,36125	298,184485	247,8071487			142,9886864	145,4051755	293781,5576	147,0908805	136,9336163			156,9381913	164,2585355	141456,6631	171,6498213	152,8881824			1,367985402	1,406317536	144420,9263	1,432800686	1,304033671		
25.01.2025	205,4517907	216,4609999	210206,0109	223,3871802	200,3687266			29,63652608	29,26716208	129934,7689	29,94141239	29,07346471			272,0946507	286,2007248	147202,8706	293,6057759	264,9986486			144,5024764	145,3944532	284309,2781	149,2288309	140,7820136			163,9109347	160,7524218	152644,3485	169,5620233	160,5415963			1,31452314	1,321629564	180080,9296	1,403160739	1,259579104		
26.01.2025	215,3618067	213,6502522	198122,6571	220,5774729	208,9263405			29,9274615	29,78621143	120624,3499	30,16803633	29,40166221			271,3427648	278,2435893	95417,07772	282,3028611	266,5039342			148,8853923	149,0016411	257722,0549	149,0607253	148,0467411			160,7416271	176,6545224	130040,8074	179,8981228	158,8948952			1,375831928	1,332736449	167118,2423	1,458030673	1,277774352		
27.01.2025	216,7488185	213,7206938	214728,7115	217,2911251	203,835258			29,46679021	29,53084593	130519,291	29,73103604	28,6455702			269,2044284	271,4606369	157948,8977	284,770709	264,1526487			150,9187564	144,5713506	416165,6332	156,0693037	143,7391533			174,6518876	184,9932346	167300,0278	191,4255102	174,3400079			1,428647424	1,418092459	147639,0015	1,467582124	1,393447322		
28.01.2025	217,9464306	219,4545055	191668,1607	223,0926459	214,3033131			29,70144871	29,02975939	131058,1159	30,47863869	28,72811149			284,5789017	293,1134292	123049,7799	294,3708624	273,384278			147,1001506	153,0066386	306909,8161	154,8485492	146,5125632			183,0290062	180,9165929	210498,3256	188,3022099	174,8259896			1,359337951	1,383888815	120536,4404	1,395790274	1,291991305		
29.01.2025	229,3797218	228,4845057	195660,1114	240,4087696	225,8828526			27,64506795	27,42456609	98544,68322	28,70740526	26,43989747			285,0146581	270,8296434	166184,8144	287,0166418	255,4855774			146,6345381	132,2469344	262730,3065	148,4054004	130,0973932			181,7740396	173,3665733	158063,8667	184,860138	173,0605983			1,392097264	1,395949898	140673,9413	1,428861144	1,390145032		
30.01.2025	224,36579	222,8377334	181002,1785	225,6101492	222,0695217			26,98279772	27,45814584	123972,4536	27,54787249	26,38353507			271,4407834	285,4592821	129837,4462	294,4410807	265,551405			130,1853617	127,9223655	336761,5769	131,7625341	122,9275022			180,0808045	174,3699695	137364,261	180,8915873	168,2052806			1,288387413	1,291251975	167629,1641	1,342603641	1,242091971		
31.01.2025	218,3445336	220,5526949	237380,0497	223,0349145	212,504292			27,42478731	26,35307235	133385,6506	27,51664512	25,34548818			293,5045936	301,4402224	166392,15	305,3780174	291,7209855			127,4382579	139,4813282	284771,5978	140,5036317	127,2570431			174,1453832	166,3679471	136137,8468	175,6801809	166,3396278			1,225808972	1,240574736	169215,7615	1,24169049	1,20310667		
01.01.2026	223,672689	227,9548176	198473,8341	232,8610594	223,44502			26,16027489	25,91842054	130399,312	26,50019723	25,47118755			293,9165202	296,5015382	118179,1135	301,7535989	291,8647992			140,1181932	152,2841416	253958,322	153,5600097	138,6644516			170,6706066	187,4520949	113629,371	190,4796154	170,3796789			1,279327036	1,277873665	151794,8196	1,288276358	1,255592846		
02.01.2026	227,4778297	225,4453723	191461,8743	228,7508896	222,625495			25,56586637	25,40818506	118124,7598	25,88458535	25,20887651			299,381242	312,4140724	140766,0391	318,5117654	294,7474624			151,050643	153,3600818	478046,4785	168,4821212	149,0991238			190,8881715	190,3174547	166889,9792	195,6801247	182,5432054			1,272030155	1,287284703	174646,6729	1,326856372	1,188520902		
03.01.2026	223,2401826	222,878711	218039,5747	226,9309973	220,6226414			25,17875027	24,44519982	119515,6056	25,57437754	23,35494412			316,0809735	321,006866	186656,9073	334,1839635	314,8281472			150,4129477	151,0974312	377209,5204	154,1959449	150,2992302			193,7012529	184,165981	141083,1897	194,2462348	183,6291313			1,368626914	1,390179056	144056,6682	1,394297124	1,310600068		
04.01.2026	225,3097896	227,2258982	195846,2975	236,4995109	219,6663811			24,39131753	24,03696825	131697,2003	25,00699946	23,54391282			321,5332009	349,5042333	138909,7234	351,4637559	321,2424485			149,9107811	162,0392586	72991,02284	163,5718464	149,4915789			174,5826366	168,850514	122110,773	178,7833207	166,8029393			1,379889453	1,346228747	162878,7698	1,417968466	1,342489307		
05.01.2026	222,1893319	221,2957709	185011,5801	229,7990139	212,5272047			24,0054177	24,57918771	131038,2533	25,03581965	22,77000365			358,8436974	368,3846918	93377,72355	375,0028855	357,1514526			165,883562	157,5163271	208075,0467	179,9929117	156,3703433			170,0767719	161,1631714	132416,0477	173,4534245	154,752472			1,420711436	1,407572123	158546,8768	1,456164317	1,335787631		
08.01.2026	218,4518963	220,9680126	188858,6864	220,9904425	214,1653493			25,03577853	24,17636165	121874,4631	25,87263956	24,14734943			365,9451143	359,9654392	75704,53864	378,1779734	351,608859			147,7103193	152,2312827	314568,7435	161,237273	146,5564813			158,8934314	161,6232188	163332,6504	164,3241958	153,3477775			1,47825668	1,497766891	186364,7204	1,557197498	1,455058985		
09.01.2026	223,0298246	223,9719848	200320,1556	230,524317	220,0550292			24,44050703	25,33927444	139536,0066	25,48221059	23,69090964			358,0994904	365,7298766	68415,90844	385,0225359	352,9158766			156,5022989	156,4529806	186519,7705	163,8918466	154,8541522			167,0156535	169,2119863	164938,7243	173,3702322	165,8667223			1,470801348	1,483488152	169505,988	1,50748056	1,454116679		
10.01.2026	224,8108773	218,4491951	231280,1911	238,2625922	217,3824046			25,21202991	24,48283897	96074,15236	25,65904344	23,18008046			367,866952	370,4397485	190226,9736	372,5647567	357,2907324			157,9396515	160,8454045	382665,0437	163,4908908	148,3512332			163,8742886	157,7678464	169924,9641	168,7803143	154,7068023			1,447721953	1,439251355	132087,7848	1,462635274	1,373545475		
11.01.2026	222,8047024	217,682489	196557,786	223,5385856	215,3088349			24,4576284	24,93937649	119719,8237	25,87541307	23,53175902			370,2291102	397,3151683	163613,2257	403,1781875	369,1685841			167,5236938	184,6770302	263068,2525	190,2646095	166,5141263			153,0228958	158,1194842	164084,29	158,4321996	151,8646288			1,310182573	1,301515449	171169,4542	1,31120521	1,276067235		
12.01.2026	223,9144094	224,400176	200640,6837	225,9812834	222,0402973			24,71658332	24,26495546	110224,7647	26,40532802	23,07087756			403,5207332	404,3586651	111176,1688	409,0265193	393,0063429			184,7528626	188,670687	309183,9905	193,7816576	182,5630509			167,7931175	159,0562323	109653,2415	172,0555109	157,3711019			1,24545282	1,285781059	142371,2322	1,309046138	1,22153815		
13.01.2026	218,1022497	215,2315299	209343,982	226,0834127	206,2748758			24,10248117	23,89230915	133953,3829	24,40066023	23,27343063			403,9817714	369,5881077	158325,4488	407,0389481	368,4240107			189,8901908	171,8194593	266294,8607	193,7187126	165,1948259			161,3291011	152,3368335	191374,8307	163,0800463	148,5020034			1,273951608	1,252228411	109917,7678	1,362624861	1,213368709		
14.01.2026	212,8511588	207,0607196	217593,4512	226,6405661	198,0122252			23,6477309	23,72002972	126282,2144	23,95780525	22,57319101			387,4081998	402,7504362	173433,9619	419,0916941	372,5124029			178,4395757	176,6952611	384467,0792	180,1159188	175,8008818			150,2658957	166,6987445	166669,5673	171,1263627	148,3067564			1,171030808	1,191187731	168841,0985	1,215758063	1,129745717		
16.01.2026	202,6111301	200,2175191	195626,0046	202,6587731	198,469179			23,67381975	23,66083686	105707,3522	24,56766486	23,44062296			402,8149027	376,9543106	145843,8939	416,4341502	371,9820063			183,9938035	195,110932	428809,3844	195,8014079	181,1202809			171,2194188	175,2742363	201725,3093	191,2588711	166,8142638			1,204630566	1,181447468	171746,2553	1,224150508	1,17112802		
17.01.2026	199,8374448	198,6362884	231762,5873	204,6483395	187,3341961			23,87917666	24,49776398	109864,4637	24,99150216	23,68016034			390,1840386	400,0459053	168397,8443	404,2843511	387,8999383			192,5644021	188,6212261	272377,2148	199,7672806	179,555809			172,5620624	165,0606662	158989,7768	173,31052	159,6321006			1,381155931	1,401371415	138481,0217	1,439505371	1,338279609		
18.01.2026	199,0782908	196,3572128	185970,6821	204,9050543	194,1757268			23,87779854	23,89763885	97381,97619	23,92356205	23,64549			415,9009487	424,8647138	125067,6663	428,9432534	403,6649382			183,4234981	168,4409452	287885,7698	188,3650825	165,5710382			159,3024514	155,1077355	175052,5847	171,6675947	154,5767091			1,352124433	1,357956658	188984,9505	1,412296085	1,332107012		
19.01.2026	197,4941834	198,7067871	192251,7172	198,7210924	197,2158725			24,84669725	24,50599458	106143,4835	25,12658273	23,38604092			425,9538715	417,5801021	140843,7947	446,3114293	417,0284138			179,8849306	190,1613782	385296,0261	195,5791484	177,0624936			153,6804638	158,0116424	139397,4525	160,7563135	152,2556373			1,462316333	1,461671287	172660,2359	1,492735639	1,445700072		
20.01.2026	198,0349858	195,5006736	177359,4262	199,0042801	192,0518526			25,29519177	25,25908627	129781,7108	25,99105034	24,6159298			415,6835721	428,6387775	176450,283	433,9001385	415,0791812			196,8516654	219,2604109	360357,1576	220,6633924	190,084395			161,6758746	161,7628062	144112,5927	166,4256313	161,4659094			1,384763679	1,36864321	166834,2754	1,437474078	1,366458653		
21.01.2026	199,8660633	198,8452035	219686,6614	206,1352238	197,5478166			25,6464716	26,0480273	121872,5859	27,28679454	25,39118764			417,0983015	401,2621352	84492,88303	432,2570054	389,042627			223,6752295	228,3588959	242991,658	238,5181818	221,2817914			156,8958217	154,9610955	118976,2162	157,6916505	152,2915628			1,351718283	1,36218568	124262,2026	1,373285118	1,321504587		
23.01.2026	196,4087869	191,1162704	189959,2338	196,8458998	189,7361966			25,14339754	25,96454872	137484,1	25,98505154	24,8140405			418,492095	429,6183987	93484,27978	438,6031338	403,7808659			223,1520092	243,6269852	414523,6142	246,6948217	222,9379098			150,9309073	148,7869938	166283,8883	154,2252606	141,7899579			1,294790297	1,28904615	197231,4299	1,343868247	1,268025418		
24.01.2026	194,691147	194,3938766	219287,323	196,4315	184,7603729			26,18605097	25,88279527	134514,6151	26,36135331	25,34239712			411,2466917	401,2055773	90662,17841	412,0044001	392,8785295			246,9542154	201,7489702	189777,2409	265,0788848	190,8209198			150,7552758	151,0298754	168341,123	152,9387001	148,8908706			1,153773626	1,159878904	197824,1028	1,200281524	1,152523567		
25.01.2026	194,7525698	190,027163	172557,5031	195,4683447	188,798185			26,15952887	26,02237571	134748,0944	26,47930251	25,5807633			402,2113444	391,2402077	113264,6573	408,0240853	387,9491842			208,1506342	198,3641465	304353,5072	211,4508644	196,9333593			151,1721251	157,3035322	133367,0497	160,6835727	149,6427608			1,210999149	1,228505303	146368,5707	1,274723165	1,119116215		
26.01.2026	195,0026312	205,2363746	163518,6812	206,5700919	190,9927033			26,73965265	26,07929982	124871,8413	26,81875468	25,86164602			393,0172291	381,0030006	89100,67729	404,5197279	380,2678635			203,0749967	216,775919	352049,9794	222,9660695	191,6035959			158,0317898	148,8212252	167480,1506	159,362628	146,1850006			1,340916903	1,297815729	159490,3755	1,348521015	1,271342999		
27.01.2026	197,7891027	196,2907193	181778,1088	198,2602469	195,4604211			26,45554233	26,27140035	100974,9227	27,07551444	25,97112581			373,8510706	363,3991758	97582,27917	380,3114963	346,7470877			224,808531	234,9931594	392147,1892	237,699148	220,6469485			151,1407725	160,6421448	109538,5662	160,9094815	149,9575613			1,356752442	1,355944059	108686,8536	1,38576153	1,346431966		
28.01.2026	194,6016045	194,55414	223269,8231	200,6551598	191,3406887			27,28860258	27,45676137	113209,0109	27,9826419	27,18012252			371,2117131	374,0425208	169100,0387	376,7938067	357,2446554			231,1330145	251,9242723	373614,4412	252,168109	230,3634923			159,9729747	149,2775687	145598,9344	161,541302	145,5948699			1,291916068	1,333373656	126491,0757	1,416312283	1,289004878		
29.01.2026	194,0401916	199,9006433	210795,3619	205,1949532	191,9648229			27,97686967	28,42893377	101673,9019	28,70312349	27,6370644			362,60918	378,0473866	131321,881	391,3705254	359,735911			253,5188159	236,4960309	340462,6812	259,1652603	232,5794124			148,072999	149,1609492	132136,6192	153,6215601	147,8567156			1,278001311	1,306144955	187671,597	1,344967759	1,271337674		
30.01.2026	196,0101563	198,5715851	191371,1245	198,8485479	188,2823799			28,33873436	28,29233746	133142,6781	29,48943128	27,89797346			361,9878052	382,7026389	128192,0772	383,9438294	361,4730912			252,0359115	244,8767826	266920,1955	253,7996034	235,7918002			150,0073047	133,064533	143007,9778	150,0104472	132,988003			1,358435824	1,344037307	156328,8048	1,371703047	1,34353326		
31.01.2026	199,0141971	200,9244361	218128,2582	201,272592	193,340872			27,61170653	27,52256813	103310,5444	28,79183391	27,23872727			391,8416535	427,384499	104643,8955	440,4051394	387,6521506			245,3892723	252,1381011	193218,2758	253,4808153	238,6067519			133,9073459	143,0210881	150999,9031	144,6397506	133,2461554			1,424791631	1,404289967	137872,9456	1,44489739	1,342659288		
01.01.2027	202,2032947	200,3098352	218248,1944	209,1739919	197,4189608			27,38002181	27,48437807	125464,2104	28,89780848	26,38152695			404,5798626	404,6880835	149362,1774	416,8205899	390,3377392			263,4137932	277,7671956	315555,0101	281,1489481	254,3763828			142,5565104	137,4306855	166376,8817	142,8324691	133,3430904			1,458537526	1,417457221	152104,2316	1,532895854	1,358228999		
02.01.2027	202,9890545	202,7792332	175524,3205	204,5010321	201,9358086			26,85923872	26,75523368	117800,0811	27,4786013	25,54787421			409,9950643	383,4721657	160998,6511	412,7281338	381,3109295			276,4434086	272,545431	265766,5999	279,0918802	268,4677827			143,2385189	148,7095635	178526,9379	151,6516369	140,8755414			1,362415199	1,390858248	155784,957	1,426900542	1,360336063		
03.01.2027	206,8019918	211,1029146	161793,1654	211,491597	206,3743674			26,35989228	26,2627221	117167,1666	27,17748436	24,54683861			380,7677856	362,6179875	76902,83898	382,2749858	344,2139379			273,0067347	277,0089265	240018,1523	285,7227549	266,9299162			147,4135983	145,2906549	152005,6554	151,1350664	140,9236232			1,32358565	1,256464356	149878,4563	1,3402098	1,244467835		
04.01.2027	210,9587388	209,7614386	202468,9955	214,4586799	205,10941			26,14378727	26,31310508	126206,1559	26,63071372	25,90276473			361,6380132	338,9296768	139600,4934	365,3194144	332,7860213			277,5406056	292,123919	271477,2988	293,4495598	271,2321929			148,4212583	144,0036066	173406,4515	150,2442453	141,6921161			1,199138957	1,216927978	161837,3985	1,243510042	1,111676096		
05.01.2027	210,4376219	220,2244958	195870,1577	226,3344547	206,602933			26,32758011	26,4298214	132275,4741	26,48405337	25,7577259			335,1812858	328,3726674	90919,427	351,8562174	315,0612799			275,2666707	299,5445512	240457,3633	315,6464697	273,1859571			149,4714433	159,5352361	158570,6549	165,3621499	148,0462845			1,322552132	1,337260376	211963,6026	1,340323538	1,301560848		
08.01.2027	223,5947618	227,6570209	212894,2363	228,3692484	222,2290846			25,86392372	25,85797715	114586,513	25,87857032	25,5087295			328,8022164	316,7769237	116642,0118	341,3489224	307,0694679			297,9174091	323,6673389	176457,4559	331,07894	295,2699742			148,8058509	157,4285494	128643,3471	163,0398531	146,5110433			1,254540445	1,297053653	145586,6995	1,322469865	1,25170162		
09.01.2027	226,0425227	234,7823603	217338,6061	239,0708414	223,758407			25,07751016	24,98290634	127145,384	25,28947402	24,46716271			327,03168	309,6039203	164412,8431	338,0902654	297,7403338			315,3060658	318,2837927	364079,0518	320,3978369	314,0751721			154,2813421	135,8997382	143066,7205	156,8511449	128,9224654			1,215168087	1,220645782	142609,9499	1,282613507	1,208852352		
10.01.2027	232,9738653	229,5280727	168945,4344	235,43846	216,8113597			25,24692453	25,09507402	117190,6441	25,90093395	24,96995914			300,4846362	304,409375	74443,8114	308,3406125	283,2902219			318,4193489	320,0650186	296081,8237	328,5316596	318,3226948			139,4186025	125,3345475	160519,6483	148,9692806	123,7833344			1,232107454	1,248688294	129499,3772	1,27008478	1,150211193		
11.01.2027	238,6633553	234,6623332	199198,0574	244,7125212	229,5933772			24,41778203	25,10206028	150711,1499	26,14736989	23,62584911			302,420958	301,3438863	158435,8989	310,1709056	293,5535562			338,7637691	364,1171549	242809,7296	367,4313662	334,5065404			124,9168828	123,1115507	115448,2012	126,415285	121,4126421			1,266872654	1,2908913	158674,0312	1,293103712	1,239311021		
12.01.2027	236,8114196	234,6430086	228999,7903	246,6644606	234,1798601			25,75656695	26,02446523	102469,4945	27,15393313	25,4774672			307,2064981	325,4586003	173976,2831	325,9443038	303,4154044			364,7207318	387,5367161	251305,6373	393,2491877	356,5949421			119,233668	119,1156869	171360,6238	119,3592828	117,8824545			1,237998284	1,237400958	165645,9103	1,292015113	1,203044697		
13.01.2027	230,2984327	228,6454257	187810,9956	230,4819008	225,2707646			25,95288677	25,67423313	130004,3204	27,5837884	24,73999777			324,9832272	319,0917646	156205,9435	333,6225627	311,8280848			385,9112108	384,4509468	480588,0001	394,008711	376,2468087			125,1109763	126,5545252	163685,098	127,888035	124,5346518			1,194159392	1,179774145	164714,3881	1,206358866	1,179421552		
14.01.2027	224,562968	215,3494229	194838,8349	227,4998597	213,598869			25,53231565	26,40765464	111331,7714	26,67503115	24,77997147			312,8478215	311,5926404	83220,0453	322,9724351	308,3957409			381,1009424	411,2402838	365106,4051	423,2553905	362,4323992			130,0670989	127,6507214	138658,3091	130,0848811	126,4235581			1,286559552	1,275599236	135673,1564	1,31758368	1,187877109		
16.01.2027	211,0398408	207,576735	182079,3346	221,3414107	199,9613146			26,16068326	25,98454594	106821,9822	26,34738493	25,89643527			307,9574805	301,0944204	127481,7396	314,0377152	299,114792			411,1580088	402,0417528	249512,6364	417,7458336	394,116192			132,9500325	142,2331374	187921,6307	146,0784119	130,1058382			1,228464233	1,287639549	128049,676	1,296291382	1,202648053		
17.01.2027	206,2804253	202,0460176	234814,7853	209,3728489	197,3011492			25,00724281	24,78690715	140320,8201	25,12547724	24,52058361			308,8406602	303,7012503	111813,7578	321,4128253	291,7237066			392,2243993	420,515273	317359,0187	439,5338947	387,4873216			143,6664078	151,6803694	123107,5264	157,045333	141,0404532			1,223994869	1,235205248	143133,4987	1,256310197	1,180771256		
18.01.2027	209,1755485	208,4423123	183428,3824	212,7148044	202,3767007			24,65933722	24,72963817	113675,0662	25,67248937	24,33107243			314,2915528	320,1551101	138463,8868	323,0037613	305,9362945			422,591228	439,8596868	390942,0238	455,3450622	411,5386765			162,6250297	167,6158705	141885,4536	170,1525201	161,1886703			1,327711323	1,361838456	140567,9409	1,397990467	1,297469094		
19.01.2027	206,9182056	206,1803471	249543,8443	211,4835678	202,347176			24,50130966	24,34328068	132715,8251	24,71045789	23,11368513			305,5881061	288,0327769	151963,9607	328,4588424	277,6315736			447,7945731	440,9686225	348481,7978	459,1586318	437,4073168			174,5906006	161,3237671	127001,1465	175,3447295	160,0548372			1,427038841	1,456672888	156144,7687	1,51006483	1,41489059		
20.01.2027	201,4420849	196,8732476	194551,0133	206,0646104	195,2061273			23,99544796	24,3114024	115364,2321	25,11184543	23,75238554			299,993517	301,3644602	112322,6237	320,0290381	298,1901422			441,3797855	387,935627	310731,5881	447,3908087	385,1360628			166,0618297	162,5520118	118988,5309	172,3744332	161,7787404			1,441225	1,420496229	144188,5217	1,461880786	1,414064589		
21.01.2027	194,8472561	196,4549096	208291,5472	198,8134817	182,505347			23,80066132	24,34002961	103543,9724	24,69572327	23,47140552			302,5147608	312,1480344	179812,4876	312,4469312	294,8043618			407,2582693	440,9200364	332997,7767	444,3395932	403,5614714			160,4520613	154,3802299	131598,6676	165,3213113	152,0898295			1,515780201	1,50357454	140799,886	1,533038475	1,472039399		
23.01.2027	195,4443735	191,4492038	206546,726	202,5779158	185,5219506			24,62811742	24,83874348	119017,1601	25,20867616	23,94270875			321,8526989	313,7918728	129262,1361	326,4454544	310,250071			442,7651811	419,3902433	261707,7393	450,7709266	406,6653983			157,4271649	154,590901	164608,9424	159,493354	152,6745622			1,606030172	1,597397836	149304,0226	1,610756773	1,594491205		
24.01.2027	188,5420028	189,7292206	232624,948	189,7756458	185,9290387			24,07129031	23,39970445	131358,7803	24,26457734	23,35341363			306,4044394	324,5016581	142068,6994	330,995439	296,8536088			401,3099173	418,4694108	399986,3017	418,9916063	388,8014716			159,3401433	139,141833	165495,9168	161,8796612	136,6859521			1,619635247	1,69138332	155862,5549	1,723826908	1,602886914		
25.01.2027	185,6267579	191,7052391	135148,9388	196,7298834	183,5868473			22,84114103	22,69307586	123781,7714	22,96274723	22,39682022			310,7298627	288,1926931	137897,3679	327,4262753	287,1658325			431,3742463	425,6624596	365603,2959	434,9025228	419,8236407			143,7219639	145,9344659	103671,7114	152,9070584	141,1108324			1,735302767	1,734186497	173729,0292	1,758080374	1,702284743		
26.01.2027	195,2908012	207,0703897	201222,1109	215,0453277	180,3381759			22,77320872	22,90070681	101863,5263	23,17679533	22,53829832			283,9811972	300,5507562	113121,133	303,1722021	276,5584656			440,9880965	426,5600832	199200,9437	457,59718	423,3443627			144,0529265	150,599317	180075,0245	152,6451219	142,6033767			2,008786511	2,068180322	138863,2773	2,098401884	1,993285874		
